Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
nm,mN,N/m,nm,uN
75.91808321,2.369027984,255586.2199,1.724005478,427.2494533
76.41738219,2.38084283,256626.7295,1.720949489,428.2014528
76.53113963,2.392743282,257522.2539,1.718766647,429.1392257
77.00792826,2.40479832,258649.4891,1.715274091,430.1207689
76.92099389,2.416832571,259657.2236,1.713964391,431.4513728
77.45443341,2.42864217,260264.1641,1.713527806,432.3617914
77.19509037,2.44105115,261069.825,1.712218112,433.3980404
78.14486013,2.452951288,261608.8959,1.712654649,434.4627537
77.80223376,2.465490816,261678.4389,1.715274066,435.3096975
78.55711171,2.477771993,261888.9103,1.717020312,436.1719725
78.58504571,2.490164688,262246.1333,1.717893446,437.0539377
79.15007088,2.502457762,262754.8478,1.719203131,438.3703216
79.15217715,2.51497592,262775.2814,1.721822536,439.1472385
79.56645678,2.527528494,262515.1809,1.726188199,439.9143092
79.51192565,2.540176156,261976.0262,1.733173282,440.9319592
79.90370801,2.552856537,261503.9413,1.73841208,441.5928875
79.86997931,2.565629708,261036.3167,1.74408746,442.3632393
80.44577092,2.57842502,260552.9938,1.750199387,443.1642334
80.44700023,2.59132389,260556.1973,1.752818792,443.8623644
80.80960869,2.604262593,260326.3363,1.758494159,444.909562
81.05480057,2.617274217,260110.9292,1.762859826,445.5737751
81.61557368,2.630329403,259861.7286,1.767225483,446.1810877
81.42025834,2.643501859,259809.5491,1.77071803,446.8420117
81.93854905,2.656691391,259886.9721,1.774647121,447.808237
81.88644071,2.669986102,260441.07,1.774210556,448.5173098
82.6844992,2.683289197,261125.9907,1.773337394,449.2832923
82.27431945,2.696741802,261695.7416,1.773337408,450.1083499
83.15812922,2.71017304,262742.8951,1.770717973,451.0658266
83.3308155,2.723720349,263756.0192,1.767661995,451.8766682
84.10719276,2.737294167,265328.4622,1.762859726,453.1383433
84.00174541,2.75099646,266483.5899,1.758930622,454.0006106
84.54079066,2.764723205,267675.9057,1.755001496,454.9208778
84.64100128,2.778548833,269550.8629,1.74845298,456.297443
85.44399258,2.792395597,270736.4155,1.744523846,457.2056777
85.55334664,2.806359239,271722.3536,1.741904437,458.1357918
86.14148821,2.820360066,273563.0956,1.735792473,459.5626962
86.03515975,2.834478714,274283.5728,1.733609639,460.1645307
86.80481092,2.848607999,275726.4922,1.730553641,461.7161831
86.76091761,2.862863888,276280.4807,1.730553643,462.632069
87.18332136,2.877158745,276805.1261,1.730553629,463.4954337
87.35341231,2.891542377,277285.954,1.730990191,464.3949091
87.72334001,2.905984427,278555.5939,1.728807341,465.8294699
87.97002146,2.920507291,279281.1452,1.727934198,466.7256633
88.60972321,2.935075899,280010.2071,1.727061043,467.6229543
89.0096023,2.949734022,280789.0786,1.727497597,468.9480944
89.46942639,2.964461428,281146.4229,1.728807285,469.8333459
89.62780883,2.979283314,281893.5616,1.728370713,470.8706957
90.09927332,2.994158021,282395.8085,1.729243832,471.8927278
90.20351372,3.009132491,282977.4354,1.729243829,472.8326878
90.84815988,3.024145164,283479.6825,1.729680376,473.7595255
90.52438116,3.039299391,283666.1791,1.733172926,475.0080566
91.34887038,3.054450599,283411.9019,1.737538574,475.8013963
91.45557371,3.069726983,283187.1998,1.741467679,476.5411107
92.14931316,3.085039684,283529.7428,1.743650493,477.7677705
92.09195913,3.100480583,283940.7246,1.744087062,478.593927
92.81399205,3.115945419,284383.0225,1.744523606,479.4682418
92.5767594,3.131553528,284468.4547,1.747143019,480.3731813
93.3195914,3.147172641,284605.7448,1.749762398,481.3372233
93.3288162,3.162920315,284985.9349,1.750635534,482.1973029
93.49540985,3.178736118,285440.7474,1.751072096,483.0694171
93.58288891,3.194636647,286187.923,1.751072093,484.3442182
94.17996374,3.210581843,287103.3757,1.748889235,485.2962219
94.15750945,3.226649437,287673.6766,1.748452671,486.1508282
94.95940685,3.242741016,287772.6592,1.751945182,487.3260625
94.95691831,3.258968409,287725.8161,1.755001155,488.1095431
95.50565973,3.275239313,287799.9945,1.757183974,488.8602054
95.81624292,3.291608068,288386.0318,1.757183965,489.815488
96.28919071,3.308047755,289145.9344,1.756310814,490.867066
96.62223735,3.324579364,289558.0318,1.756747372,491.7348103
97.2475478,3.341173803,290328.5366,1.756747349,493.0501054
97.25166341,3.357893939,291164.2198,1.755001081,493.9353512
98.1550722,3.37463621,291881.928,1.754127915,494.846874
98.32070975,3.391513019,292977.7217,1.752381642,496.1369938
98.81108574,3.408452063,294118.5998,1.749325651,497.1305782
99.00668034,3.425496256,295248.7581,1.746269675,498.1340059
99.42126189,3.442611176,295930.7921,1.745396525,499.0291069
99.52274275,3.459833841,296548.6895,1.745396523,500.1047533
100.374049,3.477091372,296946.4764,1.747142764,501.271235
100.341447,3.494496001,297825.2702,1.746269631,502.4125347
100.9400123,3.511944596,298472.9288,1.745833043,503.3098267
101.0639353,3.529513183,299199.5109,1.744959905,504.2213366
101.9801506,3.547115445,300260.0173,1.744086739,505.6591928
102.2435283,3.564850667,301023.8044,1.743213598,506.6287002
102.35951,3.582684887,301668.6101,1.742777024,507.535833
102.5525049,3.600603196,303142.6015,1.739721048,509.004317
103.0057042,3.618593464,304249.0172,1.737101627,509.9957114
103.2598808,3.636687538,306005.8774,1.731862812,511.2464406
104.0194882,3.654837646,308197.609,1.724877709,512.6569373
104.3502509,3.673108084,309850.8416,1.720075458,513.8529557
105.2855342,3.69142864,311290.3481,1.71614632,514.9789514
105.2603015,3.709906859,313177.6555,1.711780649,516.6717522
105.604355,3.728452341,314673.8504,1.70785153,517.888561
105.9055144,3.747093759,316259.9602,1.703485848,519.0725422
106.3740331,3.765817063,317700.737,1.699993293,520.3057657
106.3545858,3.784667624,318933.9755,1.69912016,522.0324887
107.2027882,3.803553225,319327.342,1.700429835,523.0578122
107.4343743,3.822575726,319519.7362,1.703049231,524.2231908
107.9473978,3.841674258,319683.3657,1.705668619,525.4093628
108.5965546,3.860859193,319385.2987,1.710034272,526.3941981
109.1807506,3.880144667,318977.5921,1.714836494,527.34839
109.4718292,3.899546879,318299.7299,1.722258129,528.7391862
110.1580069,3.919019235,317573.9517,1.72837005,529.5456564
110.2275679,3.938631474,316766.3597,1.734918557,530.3707225
111.001155,3.958293706,315917.2665,1.742776744,531.5700295
111.2247404,3.978092194,315642.9432,1.746705842,532.4257365
111.9529229,3.997955254,315349.6846,1.750634924,533.2683192
112.0403408,4.017961857,315185.8233,1.75412746,534.2181292
112.9579365,4.038011739,315448.3947,1.755873699,535.2336042
112.8508984,4.058232395,315686.8589,1.757183405,536.0958721
113.633159,4.078493359,316324.5004,1.758056514,537.4461857
113.7213626,4.098903499,316831.1291,1.758493078,538.3850534
114.382027,4.11937664,317490.6873,1.758056489,539.2987597
114.707939,4.139975319,318643.8215,1.756746776,540.78038
115.7078997,4.160630995,319196.0458,1.756746743,541.6864319
115.5828874,4.181467365,320142.7112,1.755000478,542.7084602
116.3255234,4.202348622,321067.5747,1.753254185,543.6823507
116.4132385,4.223379432,322367.0234,1.750634778,544.9122892
117.1454414,4.244471472,322896.3046,1.751507889,545.9956059
117.0795011,4.265723882,324035.4192,1.750634756,547.4695586
117.8345783,4.287026555,324989.7103,1.748888463,548.4795604
117.7411344,4.308494083,325796.3673,1.748015331,549.520191
118.6785452,4.32999858,326722.3457,1.7480153,550.9854031
118.6795864,4.351675017,327459.6941,1.747578733,552.013999
119.3684148,4.373412912,328303.6218,1.746705576,553.060109
119.6438012,4.39528809,329075.6097,1.746269,554.0930876
120.2647401,4.417249201,329997.5142,1.74626898,555.4521521
120.33068,4.439358457,330653.5255,1.746705545,556.5693824
120.9553404,4.461539687,331785.2956,1.744959255,557.7872898
121.3185241,4.483849339,332559.6433,1.744522676,558.8498139
121.9248395,4.506254123,333038.7052,1.745395791,559.8083829
122.3104797,4.528786334,333943.9114,1.745832345,561.3578484
123.3814085,4.551384406,334876.1312,1.744522609,562.447738
123.5355353,4.574158641,335966.9361,1.742339768,563.5168214
124.4199156,4.596996897,337177.053,1.739720335,564.6099907
124.437455,4.62000902,339227.0394,1.734918096,566.3903355
125.1086407,4.643091661,340641.2396,1.731425536,567.6060541
125.6074466,4.666301804,342234.7496,1.727496415,568.9738767
125.9979896,4.689635605,343166.1045,1.726623268,570.2749421
125.9879963,4.713113903,344075.1909,1.725313567,571.4053026
126.7573848,4.736656322,346029.4447,1.72094787,573.2338039
127.237817,4.760336571,347517.3744,1.717455317,574.4670327
128.0138394,4.78411516,348611.3264,1.715709023,575.6499276
128.4784229,4.808034336,349405.0515,1.71701871,577.3886981
129.3418497,4.832045943,349334.8903,1.720074652,578.3954219
129.4350267,4.856230702,349189.7272,1.723567187,579.374778
130.216822,4.880489457,348596.1399,1.729242534,580.321316
130.2192078,4.904923261,348603.307,1.732735072,581.4494877
131.1142203,4.92941821,348887.0338,1.735354445,582.684909
131.2156674,4.954090377,348948.0768,1.740156681,584.2015413
131.892487,4.978846687,348733.665,1.744085763,585.1054011
132.1729331,5.003754249,348425.4473,1.748451425,586.0366154
133.0678879,5.028744463,348191.8122,1.7523805,586.965646
133.0785142,5.053920537,348603.4448,1.754999903,588.3958321
133.9084901,5.079166608,349297.5625,1.754999875,589.3872341
134.1205974,5.104581557,350015.7922,1.754563301,590.3370491
135.0987621,5.130071317,351231.5728,1.753690135,591.9477991
135.1701155,5.155750994,351478.5466,1.754563267,592.6207668
136.1382581,5.18149784,352010.5037,1.75674607,594.2610607
136.0905073,5.207443407,353203.1714,1.754126669,595.3651596
137.0111566,5.233452555,354328.4186,1.751943803,596.4638
137.0624653,5.259651613,355818.1868,1.748451265,597.6838922
138.0513645,5.285917636,358507.5089,1.741466159,599.5474132
138.2250476,5.31237124,360567.3035,1.735790781,600.8966284
138.8483664,5.338926607,362235.4007,1.731861657,602.2042645
139.4491872,5.365616508,364734.3985,1.726186265,604.189246
140.0766384,5.392438355,366113.4995,1.723566842,605.4191918
140.6882529,5.419395662,367770.6724,1.720510853,606.9522501
141.7694872,5.446455871,369252.435,1.717891416,608.3747908
141.7865315,5.473724616,369722.8169,1.719201116,609.5839405
142.6062704,5.5010751,369804.9946,1.721820492,610.6661649
142.8339528,5.528603109,369487.6544,1.727932424,612.2823781
143.6270137,5.556230308,368937.9567,1.733171202,613.2912888
143.9978861,5.584024919,368171.1476,1.739283129,614.2400138
145.2397331,5.611899081,367692.259,1.744085326,615.2128217
145.3690938,5.639989167,368013.1239,1.746704724,616.6933489
146.267841,5.668167367,368248.9454,1.748450963,617.7547832
146.700267,5.69651871,369062.7352,1.748450948,619.0668015
147.3433463,5.724997687,369884.5737,1.748450927,620.3427049
147.7732411,5.753633974,371077.0626,1.746704645,621.5628047
148.37382,5.782401993,372476.6546,1.744085223,622.8244828
148.8361562,5.811323527,374348.2756,1.740592672,624.5928019
149.3409425,5.840387022,375435.0094,1.739282954,625.8314997
149.8823501,5.869593675,376697.9926,1.737100102,627.0417531
150.7392949,5.899219523,377629.5817,1.737973208,628.8078862
150.8335841,5.928159773,377795.8922,1.74015604,629.8485208
151.6704752,5.958381655,378120.4417,1.74190228,630.9624823
152.0103383,5.987895926,378094.5055,1.745394805,632.193522
152.7864775,6.017827267,378323.3626,1.747577614,633.4212821
153.0479987,6.047943884,378347.9597,1.750197008,634.4892792
154.0031306,6.078163799,378135.0724,1.754999213,635.9676258
153.9465301,6.108604658,378340.1545,1.756745482,636.973243
154.9765684,6.139123434,378998.616,1.756745448,638.1047163
155.1514194,6.169853846,379503.1969,1.75718201,639.1562958
156.1006514,6.200685152,380337.0885,1.757618545,640.7692366
156.3728909,6.231717381,381095.3158,1.757181969,641.9171128
157.1080863,6.26287333,381529.0724,1.758055079,643.0113754
157.6775587,6.29419682,382082.9964,1.758928194,644.2927566
158.6475354,6.325649805,383184.1678,1.757618461,645.5555371
158.7090322,6.357322654,384931.6316,1.754999057,647.32932
159.5698901,6.389099435,386428.5461,1.75194306,648.557083
159.9794131,6.421066464,387519.49,1.750633346,649.7903151
160.9526465,6.45315498,388718.491,1.748887046,651.049814
160.9482868,6.485471351,390526.019,1.746267645,652.8826846
162.0563779,6.517873372,391626.2379,1.744957908,654.0754373
162.5432657,6.550480429,392772.0187,1.743648191,655.3393084
163.3973494,6.583225607,395603.451,1.737536227,657.3604032
163.8200822,6.61616454,396482.9512,1.736226512,658.1756325
164.7357464,6.64923462,398653.6769,1.733170514,660.3685257
165.208402,6.682500769,399451.0421,1.733170499,661.587533
166.2031328,6.715897833,400157.7813,1.733607033,662.8601629
166.7040609,6.749496089,401541.4519,1.73317045,664.8123199
167.3831643,6.783250603,402442.1,1.732733861,666.0499272
167.9331816,6.817183008,403485.1148,1.731860709,667.3805514
168.852892,6.851260061,404796.2731,1.730114412,668.7516619
169.0914449,6.885553599,405914.5623,1.730550971,670.6961538
170.0286021,6.919970765,405686.5093,1.734043475,671.7783835
170.4436446,6.954596083,405949.7677,1.736662863,673.3278553
171.3357964,6.989362171,406075.3732,1.738845667,674.4626066
171.8299037,7.024329788,406232.7985,1.741028485,675.6597332
172.9176963,7.059431847,406605.7085,1.74233815,676.8130916
172.9771003,7.094780326,407469.819,1.743211282,678.6875484
173.8924856,7.130247217,407515.0558,1.745830653,679.8430922
174.5139118,7.165912013,407520.3576,1.748450033,680.917664
175.6465869,7.201720461,407233.5607,1.751942529,681.9408121
175.8824375,7.237769866,407057.5845,1.75630819,683.5832872
177.0267283,7.273937617,407837.9477,1.755871585,684.8099646
177.312498,7.31034545,408986.4997,1.754561876,686.2795538
178.3185205,7.34688633,409896.4995,1.754125276,687.6769293
178.768287,7.383648467,411064.1536,1.752378994,688.9298605
179.5586009,7.420571496,412374.1124,1.750196134,690.2801785
179.9092347,7.457709663,413862.8813,1.748886422,692.2356166
180.9692958,7.494985285,415215.2789,1.746703553,693.5312285
181.5347194,7.53248162,416638.7542,1.744520701,694.9110956
182.4631725,7.570140944,419102.7508,1.740155003,696.9748686
182.9985755,7.608015912,420621.8082,1.737972152,698.3875631
183.9061674,7.646055187,422172.0433,1.735789288,699.8122934
184.2591678,7.684323048,423556.0172,1.734479577,701.2818824
185.1434,7.722746234,425327.676,1.732296713,702.9812717
185.5629706,7.761393876,426148.4804,1.732733267,704.2670279
186.4671423,7.800201951,427026.0259,1.73491607,706.2334156
186.965773,7.839232291,427850.8469,1.735352622,707.5815453
188.1288648,7.878412605,428706.2522,1.735352582,708.8716944
188.4858932,7.917844554,429220.2106,1.736662272,710.1760493
189.3791488,7.95743741,430646.7443,1.736225674,712.1577582
189.715314,7.99726682,431191.1645,1.737535366,713.4577357
190.8450061,8.037241407,431656.603,1.738845027,714.6756638
191.1727979,8.077471267,432671.8495,1.738845017,716.2481095
192.4947939,8.117834507,433342.5975,1.739718106,717.6597248
192.9033093,8.158462668,435253.7211,1.737535261,719.8208793
194.0645496,8.199242764,436440.1322,1.736225521,721.1876266
194.5279747,8.240276377,437313.3556,1.736225508,722.5795246
195.7220581,8.28146628,437312.5415,1.739281433,723.8259053
195.8998237,8.322932282,437794.4816,1.740591129,725.1401046
197.167968,8.364531338,437833.7429,1.744520185,726.9292338
197.8323904,8.406380252,437545.6561,1.748012698,728.0377279
198.6566642,8.448427909,437409.502,1.751068634,729.2261046
199.4675905,8.490687185,437073.0016,1.754997709,730.5009267
200.3879904,8.53315072,437157.2109,1.757617077,731.8403125
200.721738,8.575867288,436671.1402,1.763292433,733.5232784
201.9701666,8.618735186,436512.7346,1.766348355,734.5803558
202.7668379,8.661848915,436639.7496,1.768531164,735.732623
203.5310093,8.705180922,438028.2379,1.766348302,737.0829465
204.2672605,8.748731981,440079.6735,1.763292314,739.0515223
204.9984901,8.792501583,441453.9939,1.761546022,740.4062233
206.0540255,8.836468329,443641.0322,1.757180324,741.9009966
207.2036288,8.880648944,446460.7352,1.751504919,743.7388202
207.3489868,8.925119829,448672.2044,1.74713925,745.173934
208.7479279,8.969727585,451224.7041,1.743646671,747.5058149
209.168853,9.014625976,453047.7076,1.740590692,748.9786925
210.2017764,9.059707385,454953.2978,1.737534691,750.5500598
210.7891863,9.105045263,456512.3504,1.735351841,752.0141865
211.6567687,9.150591065,457380.2203,1.737098077,754.1031299
212.4181571,9.196372425,458099.294,1.737534619,755.4425176
213.5292469,9.242359259,459001.6257,1.738407716,757.320276
214.3459554,9.288596723,458912.8181,1.741463654,758.6049527
215.280462,9.335057787,458481.2471,1.745392721,759.8327238
215.9938633,9.381766858,458120.1607,1.749321796,761.1918058
216.8492104,9.428700247,458105.8596,1.752377732,762.6001259
217.3822807,9.47589095,458471.6436,1.753687415,763.8443052
218.4486588,9.523281574,459095.9047,1.755433645,765.741762
218.904234,9.570951559,460341.1546,1.754123931,767.1741533
219.9455761,9.618820254,461900.3361,1.751941064,768.6568873
220.5942789,9.666955758,463343.7091,1.750194777,770.1319595
221.8021022,9.715294086,464837.9643,1.74975817,772.2504568
222.3071103,9.763922914,466233.3612,1.748011888,773.660965
223.4445151,9.812752,468008.7013,1.745392452,775.1995089
224.3345837,9.861842794,469576.6878,1.743646157,776.7938603
225.3436978,9.911171414,471084.094,1.742336424,778.5676658
226.0105491,9.960770696,472033.7157,1.742336402,780.0394558
227.0670686,10.01059183,472711.0003,1.744519199,782.0529026
227.7188736,10.06069038,472795.0703,1.747138576,783.3780631
228.9039848,10.11100343,472525.7182,1.750631068,784.5664487
229.4737117,10.16161078,472939.5373,1.75281388,786.2313716
230.5488495,10.21243709,473971.7892,1.753250411,787.9761804
231.1826341,10.26354839,474596.3552,1.754123523,789.2619487
232.3301561,10.31488055,475122.8418,1.755433184,790.6013384
232.9501417,10.36650614,476316.5422,1.754996597,792.1748939
234.0747047,10.41835582,478169.3906,1.752377161,793.818487
235.0472724,10.47047576,481535.4526,1.746265201,796.224777
235.772502,10.52287387,484023.3298,1.741462948,797.8694539
236.5351719,10.57553201,486590.9308,1.736660693,799.6235649
237.7532902,10.62842276,490850.3317,1.728365894,802.3668832
238.1649218,10.68163232,492706.7141,1.725746483,803.9984299
239.3596633,10.73505372,494883.2666,1.722253914,805.7755228
240.0156261,10.78877973,497436.9485,1.717451663,807.5515146
241.3285465,10.8427299,501535.8171,1.710029994,810.4163016
241.6930065,10.89701547,502685.5342,1.708720284,811.6123335
242.650307,10.95153243,505511.4589,1.705664289,814.5755896
243.5401282,11.00632716,507090.7968,1.704354562,816.4008321
244.6464157,11.06138157,508463.8686,1.703481393,818.1089866
245.6002897,11.11672238,510405.3649,1.701298531,819.9922257
246.6732054,11.17233234,513282.8907,1.698242533,822.826364
247.5562363,11.22823403,515258.1017,1.696059674,824.7391482
248.7106902,11.28439713,516556.7987,1.695623071,826.4724708
249.3080447,11.34087991,517858.6827,1.695186485,828.2090723
250.8662853,11.39757978,519389.8335,1.695623001,830.8090544
251.3686477,11.45463619,520505.7987,1.694749853,832.0663711
252.7178179,11.51192055,522912.0489,1.693440111,835.05262
253.1593276,11.56955416,523195.0729,1.696059494,836.7903092
254.2802471,11.61581628,523604.5329,1.698242288,838.5334821
255.1699949,11.61865794,523680.7613,1.701298223,840.2153773
256.1927641,11.61858815,523778.7221,1.705663851,842.6183819
256.6659608,11.61855596,523788.6131,1.708719799,844.2543082
257.2890409,11.61851352,524568.4243,1.709592911,845.8935113
257.5907044,11.61849306,525603.2018,1.711339166,848.365443
258.3861504,11.61843883,526232.0701,1.712648838,849.9630692
258.3547398,11.61844116,526212.227,1.716141368,851.7291978
258.9978043,11.61839735,527675.1982,1.715704782,853.7360704
259.3885652,11.61837081,530065.8988,1.713958505,856.418101
259.7510148,11.61834619,532058.9756,1.711775662,858.2378483
259.8220245,11.61834152,534106.264,1.70959283,860.1735895
260.3351901,11.6183066,535689.0107,1.708719681,862.0480547
260.5852271,11.61828968,537242.5684,1.709592805,864.6480113
260.8252719,11.61827344,537470.9506,1.712212194,866.2292095
260.9437447,11.61826552,537619.8053,1.715268153,867.8705975
261.5618286,11.61822342,538741.0693,1.715704699,869.640016
261.424667,11.61823299,539397.6884,1.717887534,871.5090024
261.7504784,11.61821089,538973.1815,1.72268975,873.1569508
261.9530523,11.61819722,537540.4181,1.731421065,875.3301499
262.2497198,11.61817711,536030.9987,1.738406113,876.5677532
262.0417799,11.61819152,534048.4542,1.746700875,877.6849828
262.8505487,11.61813637,531673.7846,1.757615001,879.4850491
262.7025622,11.61814668,530626.9861,1.763290364,880.7204612
263.1740935,11.61811461,530748.1034,1.765473179,882.0357626
263.4357881,11.61809689,531067.4085,1.767219435,883.4451716
263.6092181,11.61808521,530798.1922,1.77158509,885.3546449
263.7110371,11.61807843,531036.8972,1.772458219,886.2869574
264.1542571,11.6180483,533178.1888,1.770275373,888.8212543
263.7364806,11.61807707,534850.8157,1.768092557,890.4527781
264.0722842,11.61805428,537166.5546,1.764163452,892.1193305
264.0417063,11.61805656,539733.3814,1.759797792,893.9193808
264.8254945,11.61800312,543152.9513,1.754558973,896.5970362
264.6217181,11.61801725,544825.1768,1.752812716,898.3117305
265.1132338,11.61798381,545464.5086,1.753685832,899.7911701
265.0318621,11.61798956,545188.7026,1.757178363,901.2027587
265.4284518,11.61796261,544348.2776,1.763726841,903.1986834
265.4553291,11.61796096,543380.2044,1.7680925,903.8979166
265.5396618,11.61795538,541292.2205,1.778570083,905.754864
265.6756209,11.61794626,539716.533,1.785555135,906.7364157
266.0705452,11.61791943,538063.357,1.792540179,907.6731036
265.8126442,11.61793726,536229.1517,1.801271508,909.2170922
265.9469379,11.61792826,535070.4563,1.806946863,910.2052022
265.8888814,11.61793242,533640.0582,1.813495355,911.1024924
266.0414943,11.61792216,533195.081,1.816987879,912.0698121
266.1682938,11.61791368,533280.982,1.820043837,913.649923
266.6656384,11.61787984,533119.9829,1.822663216,914.6960372
266.286998,11.61790593,532897.0021,1.825719191,915.8931457
266.608646,11.61788411,532723.557,1.828338576,917.0453984
266.5530875,11.6178881,532454.8261,1.830957975,917.9842708
267.0429379,11.61785477,531815.0434,1.834887052,918.8936044
266.7067645,11.61787796,530870.7791,1.840562422,920.1563692
267.0483969,11.61785477,530020.4374,1.844928071,920.9715898
267.0269785,11.61785642,529698.8426,1.847547468,921.8601296
267.2237236,11.61784315,528994.5079,1.851913122,923.0211344
266.967488,11.61786086,528749.1773,1.854095961,923.833065
267.5214551,11.61782315,529147.8492,1.854532508,924.7894555
267.1536397,11.6178485,529965.6427,1.854095955,925.9613947
267.4153343,11.61783078,530938.0216,1.853222813,927.1169278
267.1482738,11.61784924,531703.8758,1.852786257,928.138958
267.3300306,11.61783699,534401.7265,1.847547458,929.9018003
267.6483478,11.6178154,536098.9102,1.844491485,931.1230008
267.8326027,11.61780298,538547.5504,1.839252686,932.4350116
267.5996823,11.61781911,540428.9887,1.835760166,933.6780823
267.6765208,11.61781403,542901.8622,1.831831069,935.5973975
267.7025654,11.61781244,544583.9213,1.829211672,936.8995653
267.9984001,11.61779239,545794.5383,1.827901964,938.0769862
268.0685771,11.61778777,546984.4871,1.82702883,939.4283952
268.3827309,11.61776646,548003.2975,1.826592253,940.7732389
268.1173357,11.61778481,549886.7623,1.824409432,942.630183
268.395684,11.61776595,550292.0369,1.825282555,943.7189664
268.4175653,11.61776464,550746.6949,1.826155686,944.8635636
268.7258903,11.61774373,550113.4603,1.830957902,946.2904726
268.5637481,11.61775501,549769.6373,1.834013869,947.2643584
268.5689757,11.61775484,549729.5572,1.8361967,948.2721611
268.4251526,11.61776487,549335.4623,1.839252667,949.1486578
268.7751118,11.61774111,548981.4166,1.843181749,950.5547794
268.6962381,11.6177467,548501.6116,1.845801148,951.1150401
269.3043298,11.61770528,547102.7933,1.852786183,952.3362386
269.0406,11.61772351,545731.9232,1.858461551,952.9512081
269.2290183,11.6177108,543056.6341,1.868502563,953.6285516
269.122666,11.61771827,541501.2168,1.874614491,954.1144
269.0937535,11.61772043,540682.4151,1.878543586,954.7392146
269.1297904,11.61771815,540155.0424,1.881599549,955.3946769
269.5571893,11.6176891,539329.8339,1.885528626,955.9746398
269.3051172,11.61770653,538270.099,1.890767427,956.8314374
269.3869518,11.61770112,537676.4509,1.893823387,957.3993517
269.4762805,11.6176952,538148.3995,1.893823384,958.2156731
269.645547,11.6176838,538445.5666,1.894259944,958.9663309
269.594152,11.6176875,538843.7932,1.894259947,959.6600921
269.6551695,11.61768352,540658.5474,1.890767414,960.9436494
269.2665369,11.61771029,542268.5222,1.887274901,961.8792266
269.9862084,11.61766124,543323.8959,1.885528612,962.7316663
269.5942451,11.61768824,544876.4998,1.882909231,964.0480466
269.9733483,11.61766249,546368.5249,1.879853252,965.0558608
269.6763111,11.617683,547733.2077,1.877233871,966.0581893
270.1370175,11.61765167,550081.2931,1.872431624,967.5518601
269.8549686,11.61767115,551006.4313,1.870685375,968.2510785
270.1266554,11.61765275,553298.1263,1.866319701,969.9920443
269.8895716,11.61766916,555150.733,1.862390618,971.1727356
270.1117479,11.61765412,556337.4887,1.860207779,972.2199465
270.2534753,11.52241842,1.7977E+308,1.8431817,0
270.1080786,11.46436311,1.7977E+308,1.806946727,0
270.0063979,11.4063048,1.7977E+308,1.762416998,0
270.2486162,11.34822297,1.7977E+308,1.689947032,0
269.7189353,11.29019395,1.7977E+308,1.607436072,0
269.8316711,11.23212097,1.7977E+308,1.503533357,0
269.7000137,11.17406472,1.7977E+308,1.391772461,0
269.6008311,11.11600624,1.7977E+308,1.266259734,0
269.1531697,11.05797161,1.7977E+308,1.119136996,0
269.3799833,10.99989083,1.7977E+308,0.965247469,0
269.2949563,10.94183139,1.7977E+308,0.786255403,0
269.0617113,10.88378208,1.7977E+308,0.636949827,0
268.9304703,10.8257258,1.7977E+308,0.498121833,0
269.0003227,10.76765576,1.7977E+308,0.376319912,0
268.8436848,10.70960122,1.7977E+308,0.279838822,0
268.7457512,10.65154266,1.7977E+308,0.191652485,0
268.6819577,10.59348176,1.7977E+308,0.122675053,0
268.3437944,10.53543963,1.7977E+308,0.062865508,0
268.5672772,10.47735908,1.7977E+308,0.022701433,0
268.2291139,10.41931696,1.7977E+308,0.030996188,0
268.3193672,10.36124552,1.7977E+308,0.028813358,0
268.3509161,10.3031781,1.7977E+308,0.02750366,0
267.9103325,10.24514298,1.7977E+308,0.028813358,0
267.8586129,10.18708126,1.7977E+308,0.026193962,0
267.744442,10.12902381,1.7977E+308,0.021391736,0
267.6481737,10.07096513,1.7977E+308,0.017462641,0
267.3129248,10.01292281,1.7977E+308,0.016152943,0
267.5730458,9.954839752,1.7977E+308,0.015279811,0
267.1486996,9.896803523,1.7977E+308,0.013096981,0
267.2535248,9.83873109,1.7977E+308,0.011787283,0
267.0127857,9.7806823,1.7977E+308,0.010914151,0
266.9356692,9.722622314,1.7977E+308,0.010041019,0
266.7157472,9.664572099,1.7977E+308,0.007421623,0
266.5895023,9.606515475,1.7977E+308,0.004802226,0
266.552771,9.548452727,1.7977E+308,0.004802226,0
266.5072965,9.490390577,1.7977E+308,0.004802226,0
266.2715535,9.432341444,1.7977E+308,0.005675359,0
266.298939,9.374274309,1.7977E+308,0.005238793,0
265.9953321,9.31622982,1.7977E+308,0.006111925,0
266.1018227,9.258157273,1.7977E+308,0.003492528,0
265.8261108,9.200110875,1.7977E+308,0.000873132,0
265.8947142,9.14204092,1.7977E+308,0.00218283,0
265.5548856,9.083998909,1.7977E+308,0.005457076,0
265.4419636,9.025941373,1.7977E+308,0.010041019,0
265.5501196,8.967868712,1.7977E+308,0.01222385,0
265.3447695,8.9098175,1.7977E+308,0.015061529,0
265.279727,8.851756689,1.7977E+308,0.015279812,0
265.1268361,8.793701888,1.7977E+308,0.013970114,0
265.1396496,8.73563575,1.7977E+308,0.010695868,0
264.7885797,8.677594508,1.7977E+308,0.005675359,0
264.7285333,8.619533355,1.7977E+308,0.004802227,0
264.7580005,8.561466077,1.7977E+308,0.010041019,0
